country,city,latitude,longitude,temp,temp_min,temp_max,pressure,humidity,sea_level,ground_level,wind_speed,wind_degree,sunrise,sunset,rain_1h,rain_3h,timezone,cloud,description,region,population
NG,Ijebu-Ife,6.71,4.04,306.31,306.31,306.31,1010,54,1010,1008,1.3,211,1708495165,1708538159,,,3600,22,few clouds,Ogun,6699
NG,Ketu Adieowe,6.61,3.08,305.76,305.76,305.76,1009,55,1009,1006,1.75,223,1708495391,1708538394,,,3600,33,scattered clouds,Ogun,16044
NG,Ikeja,6.68,3.37,305.51,305.51,305.51,1009,57,1009,1007,1.53,214,1708495325,1708538321,,,3600,28,scattered clouds,Ogun,600589
NG,Ijebu-Ife,6.62,4.33,305.14,305.14,305.14,1010,61,1010,1009,1.63,229,1708495092,1708538093,,,3600,57,broken clouds,Ogun,8002
NG,Ijebu-Ife,6.62,4.33,305.14,305.14,305.14,1010,61,1010,1009,1.63,229,1708495092,1708538093,,,3600,57,broken clouds,Ogun,8002
NG,Owode,6.99,3.48,305.82,305.82,305.82,1010,53,1010,996,1.28,223,1708495313,1708538280,,,3600,34,scattered clouds,Ogun,12367
NG,Ilaro,6.83,3.09,306.38,306.38,306.38,1009,51,1009,1002,1.26,237,1708495399,1708538381,,,3600,31,scattered clouds,Ogun,21184
NG,Otta,6.7,3.74,306.68,306.68,306.68,1010,53,1010,1008,1.29,205,1708495237,1708538231,,,3600,27,scattered clouds,Ogun,12046
NG,Ketu Adieowe,6.61,3.1,305.67,305.67,305.67,1009,55,1009,1006,1.75,222,1708495386,1708538389,,,3600,33,scattered clouds,Ogun,13209
NG,Ikeja,6.68,3.37,305.51,305.51,305.51,1009,57,1009,1007,1.53,214,1708495325,1708538321,,,3600,28,scattered clouds,Ogun,600589
NG,Ijebu Ode,6.75,3.88,306.76,306.76,306.76,1010,52,1010,1006,1.16,206,1708495206,1708538195,,,3600,19,few clouds,Ogun,45397
NG,Epe,6.55,4.27,303.84,303.84,303.84,1010,67,1010,1007,1.84,231,1708495103,1708538111,,,3600,64,broken clouds,Ogun,10835
NG,Ketu Adieowe,6.62,3.04,305.81,305.81,305.81,1009,54,1009,1004,1.7,225,1708495401,1708538403,,,3600,32,scattered clouds,Ogun,13157
NG,Ketu Adieowe,6.62,3.04,305.81,305.81,305.81,1009,54,1009,1004,1.7,225,1708495401,1708538403,,,3600,32,scattered clouds,Ogun,13157
NG,Ikeja,6.67,3.27,305.44,305.44,305.44,1009,55,1009,1003,1.56,220,1708495348,1708538345,,,3600,28,scattered clouds,Ogun,619773
NG,Owode,6.78,3.48,306.52,306.52,306.52,1009,52,1009,1005,1.22,216,1708495303,1708538290,,,3600,27,scattered clouds,Ogun,12917
NG,Ijebu-Ife,6.76,4.13,306.43,306.43,306.43,1010,53,1010,1006,1.26,217,1708495146,1708538135,,,3600,24,few clouds,Ogun,2980
NG,Ijebu-Ife,6.76,4.13,306.43,306.43,306.43,1010,53,1010,1006,1.26,217,1708495146,1708538135,,,3600,24,few clouds,Ogun,2980
NG,Ijebu-Ife,6.74,4.16,306.26,306.26,306.26,1010,54,1010,1005,1.28,219,1708495138,1708538129,,,3600,27,scattered clouds,Ogun,2980
NG,Ijebu-Ife,6.74,4.16,306.26,306.26,306.26,1010,54,1010,1005,1.28,219,1708495138,1708538129,,,3600,27,scattered clouds,Ogun,2980
NG,Ijebu-Ife,6.76,4.13,306.43,306.43,306.43,1010,53,1010,1006,1.26,217,1708495146,1708538135,,,3600,24,few clouds,Ogun,2980
NG,Ifo,6.81,3.31,306.28,306.28,306.28,1009,53,1009,1007,1.28,228,1708495345,1708538329,,,3600,29,scattered clouds,Ogun,13089
NG,Ilaro,6.84,3.08,306.19,306.19,306.19,1009,51,1009,999,1.26,238,1708495402,1708538383,,,3600,31,scattered clouds,Ogun,23786
NG,Ketu Adieowe,6.63,3.03,305.9,305.9,305.9,1009,54,1009,1004,1.66,226,1708495404,1708538405,,,3600,32,scattered clouds,Ogun,13746
NG,Ilaro,6.86,3.08,306.15,306.15,306.15,1009,51,1009,998,1.27,238,1708495403,1708538382,,,3600,33,scattered clouds,Ogun,23582
NG,Owode,6.93,3.53,306.03,306.03,306.03,1010,53,1010,998,1.23,218,1708495298,1708538271,,,3600,29,scattered clouds,Ogun,12376
NG,Epe,6.55,4.27,303.84,303.84,303.84,1010,67,1010,1007,1.84,231,1708495103,1708538111,,,3600,64,broken clouds,Ogun,10835
NG,Ilaro,6.83,3.05,306.52,306.52,306.52,1009,51,1009,1003,1.25,239,1708495409,1708538391,,,3600,30,scattered clouds,Ogun,31302
NG,Ijebu-Igbo,6.91,3.98,305.75,305.75,305.75,1010,56,1010,1001,1.25,202,1708495189,1708538164,,,3600,21,few clouds,Ogun,67404
NG,Epe,6.57,4.35,304.64,304.64,304.64,1010,62,1010,1006,1.75,230,1708495085,1708538091,,,3600,63,broken clouds,Ogun,11692
NG,Ijebu-Igbo,6.96,4.11,305.52,305.52,305.52,1010,57,1010,1001,1.33,208,1708495160,1708538130,,,3600,25,scattered clouds,Ogun,4575
NG,Sagamu,6.82,3.58,306.53,306.53,306.53,1010,52,1010,1004,1.17,212,1708495281,1708538264,,,3600,27,scattered clouds,Ogun,50705
NG,Ijebu-Igbo,6.96,4.11,305.52,305.52,305.52,1010,57,1010,1001,1.33,208,1708495160,1708538130,,,3600,25,scattered clouds,Ogun,4575
NG,Ijebu-Igbo,6.96,4.11,305.52,305.52,305.52,1010,57,1010,1001,1.33,208,1708495160,1708538130,,,3600,25,scattered clouds,Ogun,4575
NG,Ifo,6.85,3.21,305.84,305.84,305.84,1009,52,1009,999,1.31,232,1708495371,1708538352,,,3600,34,scattered clouds,Ogun,64382
NG,Ilaro,6.96,3.02,306.38,306.38,306.38,1009,50,1009,1000,1.28,241,1708495422,1708538392,,,3600,35,scattered clouds,Ogun,14422
NG,Agbabu,6.32,4.55,303.38,303.38,303.38,1010,70,1010,1009,2.09,232,1708495025,1708538054,,,3600,65,broken clouds,Ogun,13473
NG,Ketu Adieowe,6.57,3.04,305.55,305.55,305.55,1009,55,1009,1005,1.91,222,1708495399,1708538405,,,3600,34,scattered clouds,Ogun,42945
NG,Ilaro,6.87,3.08,306.28,306.28,306.28,1009,51,1009,1000,1.27,238,1708495403,1708538382,,,3600,33,scattered clouds,Ogun,23746
NG,Iperu,6.93,3.78,306.5,306.5,306.5,1010,54,1010,1006,1.14,202,1708495238,1708538211,,,3600,21,few clouds,Ogun,17162
NG,Sagamu,6.78,3.63,306.61,306.61,306.61,1010,52,1010,1004,1.14,207,1708495267,1708538254,,,3600,26,scattered clouds,Ogun,47954
NG,Sagamu,6.87,3.6,306.25,306.25,306.25,1010,53,1010,1000,1.17,212,1708495278,1708538257,,,3600,26,scattered clouds,Ogun,59486
NG,Agbabu,6.31,4.55,303.25,303.25,303.25,1010,71,1010,1009,2.11,232,1708495025,1708538055,,,3600,65,broken clouds,Ogun,11593
NG,Agbabu,6.32,4.55,303.38,303.38,303.38,1010,70,1010,1009,2.09,232,1708495025,1708538054,,,3600,65,broken clouds,Ogun,13473
NG,Ketu Adieowe,6.71,3.07,306.28,306.28,306.28,1009,52,1009,1004,1.36,233,1708495398,1708538392,,,3600,28,scattered clouds,Ogun,19136
NG,Ifo,6.83,3.12,306.02,306.02,306.02,1009,51,1009,998,1.27,236,1708495392,1708538374,,,3600,31,scattered clouds,Ogun,21174
NG,Sagamu,6.78,3.56,306.51,306.51,306.51,1009,52,1009,1003,1.18,212,1708495284,1708538271,,,3600,27,scattered clouds,Ogun,18163
NG,Owode,6.95,3.51,305.8,305.8,305.8,1010,53,1010,995,1.25,220,1708495304,1708538275,,,3600,31,scattered clouds,Ogun,12367
NG,Owode,6.94,3.5,305.88,305.88,305.88,1010,53,1010,996,1.25,221,1708495306,1708538278,,,3600,31,scattered clouds,Ogun,12367
NG,Owode,6.85,3.45,306.53,306.53,306.53,1010,52,1010,1007,1.24,220,1708495313,1708538294,,,3600,30,scattered clouds,Ogun,12414
NG,Ifo,6.79,3.29,306.17,306.17,306.17,1009,53,1009,1006,1.28,229,1708495349,1708538335,,,3600,27,scattered clouds,Ogun,30155
NG,Ifo,6.83,3.29,306.32,306.32,306.32,1009,53,1009,1008,1.3,229,1708495351,1708538333,,,3600,32,scattered clouds,Ogun,15848
NG,Ilaro,6.94,3.08,306.22,306.22,306.22,1009,51,1009,999,1.3,238,1708495406,1708538379,,,3600,38,scattered clouds,Ogun,17900
NG,Ilaro,6.92,3.08,306.24,306.24,306.24,1009,51,1009,1000,1.29,238,1708495405,1708538380,,,3600,36,scattered clouds,Ogun,20648
NG,Ogun State,6.99,3.58,305.84,305.84,305.84,1010,53,1010,996,1.21,217,1708495289,1708538256,,,3600,28,scattered clouds,Ogun,12371
NG,Ifo,6.83,3.29,306.32,306.32,306.32,1009,53,1009,1008,1.3,229,1708495351,1708538333,,,3600,32,scattered clouds,Ogun,15848
NG,Ilaro,6.94,3.08,306.22,306.22,306.22,1009,51,1009,999,1.3,238,1708495406,1708538379,,,3600,38,scattered clouds,Ogun,17900
NG,Ilaro,6.94,3.08,306.22,306.22,306.22,1009,51,1009,999,1.3,238,1708495406,1708538379,,,3600,38,scattered clouds,Ogun,17900
NG,Ketu Adieowe,6.66,3.09,305.9,305.9,305.9,1009,53,1009,1004,1.55,227,1708495391,1708538389,,,3600,30,scattered clouds,Ogun,13112
NG,Ijebu-Igbo,6.89,4.01,305.81,305.81,305.81,1010,56,1010,1001,1.26,204,1708495181,1708538158,,,3600,20,few clouds,Ogun,42783
NG,Ikeja,6.72,3.35,305.87,305.87,305.87,1009,54,1009,1004,1.36,220,1708495331,1708538324,,,3600,25,scattered clouds,Ogun,212511
NG,Ilaro,6.96,3.08,306.43,306.43,306.43,1009,51,1009,1003,1.3,238,1708495407,1708538378,,,3600,39,scattered clouds,Ogun,13778
NG,Ijebu-Ife,6.76,4.09,306.57,306.57,306.57,1010,53,1010,1007,1.25,215,1708495156,1708538144,,,3600,21,few clouds,Ogun,8688
NG,Ijebu-Igbo,6.96,3.94,305.71,305.71,305.71,1010,56,1010,1002,1.24,200,1708495201,1708538171,,,3600,22,few clouds,Ogun,53699
NG,Abeokuta,7.23,3.53,305.19,305.19,305.19,1010,54,1010,992,1.47,226,1708495312,1708538257,,,3600,43,scattered clouds,Ogun,2980
NG,Owode,6.91,3.55,305.99,305.99,305.99,1010,53,1010,997,1.21,216,1708495292,1708538267,,,3600,28,scattered clouds,Ogun,12591
NG,Agbabu,6.4,4.41,303.57,303.57,303.57,1010,69,1010,1010,1.89,233,1708495062,1708538084,,,3600,66,broken clouds,Ogun,9652
NG,Agbabu,6.39,4.41,303.4,303.4,303.4,1010,70,1010,1009,1.89,234,1708495062,1708538085,,,3600,66,broken clouds,Ogun,8973
NG,Imeko,7.24,3.03,305.54,305.54,305.54,1009,52,1009,998,1.53,233,1708495432,1708538377,,,3600,33,scattered clouds,Ogun,10863
NG,Agbabu,6.56,4.54,305.73,305.73,305.73,1010,56,1010,1004,1.64,230,1708495039,1708538046,,,3600,63,broken clouds,Ogun,12789
NG,Ibadan,7.26,3.75,305.57,305.57,305.57,1010,55,1010,995,1.16,224,1708495260,1708538203,,,3600,28,scattered clouds,Ogun,22156
NG,Ebute Ikorodu,6.74,3.42,306.43,306.43,306.43,1009,53,1009,1008,1.26,218,1708495316,1708538306,,,3600,25,scattered clouds,Ogun,18325
NG,Owode,6.88,3.43,306.38,306.38,306.38,1010,53,1010,1005,1.26,222,1708495320,1708538297,,,3600,32,scattered clouds,Ogun,12367
NG,Ikeja,6.68,3.35,305.41,305.41,305.41,1009,56,1009,1004,1.52,216,1708495330,1708538326,,,3600,28,scattered clouds,Ogun,752834
NG,Sagamu,6.82,3.64,306.76,306.76,306.76,1010,52,1010,1007,1.14,208,1708495266,1708538250,,,3600,26,scattered clouds,Ogun,89108
NG,Owode,6.99,3.46,305.77,305.77,305.77,1010,53,1010,996,1.29,224,1708495317,1708538285,,,3600,36,scattered clouds,Ogun,12367
NG,Owode,6.97,3.5,305.78,305.78,305.78,1010,53,1010,995,1.26,222,1708495307,1708538276,,,3600,31,scattered clouds,Ogun,12367
NG,Agbabu,6.43,4.54,304.88,304.88,304.88,1010,62,1010,1009,1.87,230,1708495033,1708538052,,,3600,64,broken clouds,Ogun,17725
NG,Ketu Adieowe,6.6,3.03,305.74,305.74,305.74,1009,54,1009,1005,1.78,224,1708495403,1708538406,,,3600,33,scattered clouds,Ogun,13112
NG,Epe,6.41,4.34,303.17,303.17,303.17,1010,71,1010,1010,1.83,235,1708495080,1708538100,,,3600,66,broken clouds,Ogun,8393
NG,Ifo,6.77,3.14,306.17,306.17,306.17,1009,52,1009,1001,1.25,235,1708495384,1708538372,,,3600,26,scattered clouds,Ogun,21914
NG,Owode,6.93,3.45,306.09,306.09,306.09,1010,53,1010,1000,1.27,222,1708495317,1708538290,,,3600,34,scattered clouds,Ogun,12367
NG,Epe,6.59,4.15,304.76,304.76,304.76,1010,62,1010,1009,1.57,219,1708495134,1708538138,,,3600,48,scattered clouds,Ogun,2791
NG,Ifo,6.82,3.1,306.19,306.19,306.19,1009,51,1009,1000,1.26,237,1708495396,1708538379,,,3600,30,scattered clouds,Ogun,18832
NG,Epe,6.64,4.16,305.24,305.24,305.24,1010,60,1010,1008,1.48,220,1708495133,1708538133,,,3600,42,scattered clouds,Ogun,3142
NG,Agbabu,6.38,4.49,303.76,303.76,303.76,1010,68,1010,1009,2.01,231,1708495042,1708538066,,,3600,67,broken clouds,Ogun,12167
NG,Agbabu,6.4,4.45,303.85,303.85,303.85,1010,68,1010,1009,1.93,232,1708495053,1708538075,,,3600,66,broken clouds,Ogun,11091
NG,Epe,6.53,4.22,303.61,303.61,303.61,1010,68,1010,1008,1.83,228,1708495114,1708538124,,,3600,64,broken clouds,Ogun,7276
NG,Epe,6.53,4.22,303.61,303.61,303.61,1010,68,1010,1008,1.83,228,1708495114,1708538124,,,3600,64,broken clouds,Ogun,7276
NG,Sagamu,6.77,3.59,306.47,306.47,306.47,1009,52,1009,1002,1.16,209,1708495276,1708538264,,,3600,26,scattered clouds,Ogun,26642
NG,Agbabu,6.49,4.42,304.74,304.74,304.74,1010,62,1010,1007,1.86,230,1708495064,1708538078,,,3600,69,broken clouds,Ogun,11542
NG,Ijebu-Igbo,6.94,4.04,305.49,305.49,305.49,1010,57,1010,1000,1.28,204,1708495176,1708538148,,,3600,23,few clouds,Ogun,66831
NG,Ijebu-Igbo,6.96,4.06,305.44,305.44,305.44,1010,57,1010,1000,1.3,204,1708495172,1708538142,,,3600,24,few clouds,Ogun,54899
NG,Ijebu-Ife,6.86,4.01,306.01,306.01,306.01,1010,55,1010,1003,1.25,206,1708495180,1708538159,,,3600,19,few clouds,Ogun,50722
NG,Ijebu Ode,6.8,3.89,306.44,306.44,306.44,1010,53,1010,1003,1.18,205,1708495206,1708538191,,,3600,20,few clouds,Ogun,107477
NG,Ketu Adieowe,6.55,3.04,305.47,305.47,305.47,1009,56,1009,1006,1.99,220,1708495398,1708538406,,,3600,35,scattered clouds,Ogun,58670
NG,Ijebu-Igbo,6.98,3.86,305.84,305.84,305.84,1010,55,1010,1001,1.19,201,1708495221,1708538190,,,3600,21,few clouds,Ogun,4172
NG,Ijebu-Igbo,6.89,4.05,305.81,305.81,305.81,1010,56,1010,1002,1.27,207,1708495171,1708538148,,,3600,22,few clouds,Ogun,10126
NG,Ebute Ikorodu,6.69,3.46,305.61,305.61,305.61,1010,58,1010,1008,1.5,209,1708495304,1708538299,,,3600,29,scattered clouds,Ogun,271568
NG,Ifo,6.97,3.16,306.29,306.29,306.29,1009,52,1009,1004,1.34,234,1708495389,1708538358,,,3600,46,scattered clouds,Ogun,13112
NG,Otta,6.7,3.62,306,306,306,1010,55,1010,1004,1.38,206,1708495266,1708538260,,,3600,28,scattered clouds,Ogun,20079
NG,Ilaro,6.82,3.07,306.41,306.41,306.41,1009,51,1009,1002,1.25,238,1708495403,1708538387,,,3600,30,scattered clouds,Ogun,28984
NG,Ilaro,6.77,3,306.72,306.72,306.72,1009,50,1009,1003,1.21,241,1708495418,1708538406,,,3600,29,scattered clouds,Ogun,41124
NG,Isara,6.96,3.8,306.09,306.09,306.09,1010,54,1010,1001,1.15,202,1708495235,1708538205,,,3600,20,few clouds,Ogun,6942
NG,Ejirin,6.71,3.91,306.54,306.54,306.54,1010,54,1010,1008,1.27,206,1708495197,1708538190,,,3600,21,few clouds,Ogun,11163
NG,Ebute Ikorodu,6.72,3.48,306.13,306.13,306.13,1009,55,1009,1007,1.36,211,1708495300,1708538293,,,3600,28,scattered clouds,Ogun,40136
NG,Ijebu-Ife,6.73,4.23,305.94,305.94,305.94,1010,55,1010,1004,1.33,224,1708495121,1708538112,,,3600,34,scattered clouds,Ogun,2980
NG,Ijebu-Ife,6.75,4.15,306.39,306.39,306.39,1010,53,1010,1005,1.26,219,1708495141,1708538131,,,3600,25,scattered clouds,Ogun,2980
NG,Ijebu-Igbo,6.97,4.07,305.46,305.46,305.46,1010,57,1010,1001,1.31,204,1708495170,1708538140,,,3600,25,scattered clouds,Ogun,56565
NG,Owode,6.96,3.42,306.12,306.12,306.12,1010,53,1010,1002,1.29,224,1708495326,1708538296,,,3600,38,scattered clouds,Ogun,12367
NG,Owode,6.96,3.42,306.12,306.12,306.12,1010,53,1010,1002,1.29,224,1708495326,1708538296,,,3600,38,scattered clouds,Ogun,12367
NG,Ketu Adieowe,6.63,3.11,305.81,305.81,305.81,1009,54,1009,1006,1.67,223,1708495385,1708538386,,,3600,32,scattered clouds,Ogun,13112
NG,Owode,6.78,3.41,306.52,306.52,306.52,1009,52,1009,1007,1.23,221,1708495320,1708538307,,,3600,26,scattered clouds,Ogun,12621
NG,Ketu Adieowe,6.52,3.01,305.38,305.38,305.38,1009,56,1009,1007,2.12,220,1708495404,1708538415,,,3600,36,scattered clouds,Ogun,29403
NG,Ijebu Ode,6.83,3.97,305.93,305.93,305.93,1010,54,1010,998,1.23,206,1708495188,1708538170,,,3600,18,few clouds,Ogun,136793
NG,Ijebu-Igbo,6.89,4.05,305.81,305.81,305.81,1010,56,1010,1002,1.27,207,1708495171,1708538148,,,3600,22,few clouds,Ogun,10126
NG,Ifo,6.91,3.21,306.3,306.3,306.3,1009,52,1009,1007,1.33,232,1708495374,1708538349,,,3600,42,scattered clouds,Ogun,13664
NG,Ifo,6.91,3.21,306.3,306.3,306.3,1009,52,1009,1007,1.33,232,1708495374,1708538349,,,3600,42,scattered clouds,Ogun,13664
NG,Ketu Adieowe,6.63,3.2,305.51,305.51,305.51,1009,55,1009,1006,1.69,220,1708495363,1708538364,,,3600,31,scattered clouds,Ogun,245007
NG,Otta,6.72,3.65,306.27,306.27,306.27,1010,53,1010,1003,1.26,206,1708495260,1708538252,,,3600,27,scattered clouds,Ogun,13180
NG,Sagamu,6.85,3.57,306.35,306.35,306.35,1010,52,1010,1002,1.19,213,1708495285,1708538265,,,3600,27,scattered clouds,Ogun,40493
NG,Owode,6.83,3.5,306.63,306.63,306.63,1010,52,1010,1007,1.23,217,1708495301,1708538283,,,3600,28,scattered clouds,Ogun,12837
NG,Otta,6.72,3.65,306.27,306.27,306.27,1010,53,1010,1003,1.26,206,1708495260,1708538252,,,3600,27,scattered clouds,Ogun,13174
NG,Owode,6.86,3.53,306.5,306.5,306.5,1010,52,1010,1005,1.21,216,1708495295,1708538274,,,3600,28,scattered clouds,Ogun,12811
NG,Ijebu-Igbo,6.99,3.93,305.77,305.77,305.77,1010,57,1010,1004,1.24,199,1708495205,1708538172,,,3600,23,few clouds,Ogun,37467
NG,Otta,6.75,3.79,306.94,306.94,306.94,1010,52,1010,1008,1.11,201,1708495227,1708538217,,,3600,24,few clouds,Ogun,12968
NG,Ebute Ikorodu,6.69,3.54,305.65,305.65,305.65,1010,57,1010,1007,1.49,207,1708495285,1708538280,,,3600,29,scattered clouds,Ogun,102853
NG,Ifo,6.76,3.17,306.16,306.16,306.16,1009,52,1009,1003,1.26,234,1708495377,1708538365,,,3600,24,few clouds,Ogun,46423
NG,Sagamu,6.77,3.61,306.52,306.52,306.52,1010,52,1010,1002,1.15,208,1708495271,1708538259,,,3600,26,scattered clouds,Ogun,33471
NG,Ebute Ikorodu,6.71,3.56,306.01,306.01,306.01,1010,55,1010,1005,1.37,208,1708495281,1708538274,,,3600,28,scattered clouds,Ogun,62396
NG,Ebute Ikorodu,6.71,3.56,306.01,306.01,306.01,1010,55,1010,1005,1.37,208,1708495281,1708538274,,,3600,28,scattered clouds,Ogun,62396
NG,Ifo,6.84,3.29,306.25,306.25,306.25,1009,53,1009,1007,1.3,229,1708495351,1708538333,,,3600,33,scattered clouds,Ogun,14859
NG,Epe,6.63,4.16,305.1,305.1,305.1,1010,60,1010,1007,1.5,220,1708495133,1708538134,,,3600,43,scattered clouds,Ogun,3301
NG,Ijebu-Ife,6.66,4.18,305.25,305.25,305.25,1010,59,1010,1005,1.46,222,1708495130,1708538127,,,3600,41,scattered clouds,Ogun,3030
NG,Ijebu-Ife,6.66,4.18,305.25,305.25,305.25,1010,59,1010,1005,1.46,222,1708495130,1708538127,,,3600,41,scattered clouds,Ogun,3030
NG,Ketu Adieowe,6.6,3.14,305.57,305.57,305.57,1009,55,1009,1007,1.79,220,1708495376,1708538380,,,3600,33,scattered clouds,Ogun,35697
NG,Otta,6.72,3.84,306.64,306.64,306.64,1010,53,1010,1007,1.23,205,1708495214,1708538206,,,3600,23,few clouds,Ogun,12140
NG,Owode,6.91,3.57,305.97,305.97,305.97,1010,53,1010,996,1.2,215,1708495287,1708538262,,,3600,28,scattered clouds,Ogun,17908
NG,Ijebu-Igbo,6.92,4.04,305.67,305.67,305.67,1010,56,1010,1001,1.28,204,1708495175,1708538149,,,3600,22,few clouds,Ogun,55615
NG,Ketu Adieowe,6.67,3.13,306,306,306,1009,53,1009,1006,1.52,226,1708495382,1708538379,,,3600,29,scattered clouds,Ogun,34946
NG,Sagamu,6.76,3.56,306.4,306.4,306.4,1009,52,1009,1001,1.17,211,1708495283,1708538272,,,3600,26,scattered clouds,Ogun,13217
NG,Sagamu,6.79,3.6,306.47,306.47,306.47,1010,52,1010,1002,1.16,209,1708495275,1708538261,,,3600,26,scattered clouds,Ogun,47237
NG,Ifo,6.98,3.23,305.85,305.85,305.85,1009,53,1009,1000,1.37,231,1708495372,1708538341,,,3600,52,broken clouds,Ogun,13112
NG,Owode,6.9,3.5,306.17,306.17,306.17,1010,53,1010,1000,1.24,219,1708495304,1708538280,,,3600,30,scattered clouds,Ogun,12433
NG,Ifo,6.91,3.22,306.28,306.28,306.28,1009,52,1009,1007,1.34,232,1708495371,1708538346,,,3600,42,scattered clouds,Ogun,13112
NG,Ifo,6.86,3.31,306.31,306.31,306.31,1009,53,1009,1007,1.3,228,1708495348,1708538327,,,3600,35,scattered clouds,Ogun,12976
NG,Ketu Adieowe,6.51,3.08,305.18,305.18,305.18,1009,57,1009,1007,2.16,217,1708495387,1708538398,,,3600,38,scattered clouds,Ogun,165137
NG,Ifo,6.79,3.15,306.06,306.06,306.06,1009,52,1009,1000,1.26,235,1708495383,1708538369,,,3600,28,scattered clouds,Ogun,44514
NG,Owode,6.94,3.54,306.09,306.09,306.09,1010,53,1010,999,1.23,218,1708495296,1708538268,,,3600,29,scattered clouds,Ogun,12375
NG,Ketu Adieowe,6.64,3.1,305.79,305.79,305.79,1009,54,1009,1005,1.63,224,1708495388,1708538388,,,3600,31,scattered clouds,Ogun,13112
NG,Ifo,6.79,3.24,305.9,305.9,305.9,1009,53,1009,1002,1.3,231,1708495361,1708538347,,,3600,27,scattered clouds,Ogun,65226
NG,Sagamu,6.89,3.58,306.06,306.06,306.06,1010,53,1010,997,1.19,214,1708495284,1708538261,,,3600,27,scattered clouds,Ogun,30061
NG,Ebute Ikorodu,6.7,3.48,305.54,305.54,305.54,1010,57,1010,1004,1.46,209,1708495299,1708538294,,,3600,29,scattered clouds,Ogun,114724
NG,Owode,6.83,3.39,306.42,306.42,306.42,1009,52,1009,1007,1.26,223,1708495327,1708538309,,,3600,30,scattered clouds,Ogun,12544
NG,Ebute Ikorodu,6.74,3.5,306.47,306.47,306.47,1009,53,1009,1006,1.26,212,1708495296,1708538287,,,3600,27,scattered clouds,Ogun,21234
NG,Ifo,6.97,3.17,306.28,306.28,306.28,1009,52,1009,1005,1.34,234,1708495386,1708538356,,,3600,46,scattered clouds,Ogun,13112
NG,Agbabu,6.3,4.54,303.01,303.01,303.01,1010,73,1010,1009,2.14,232,1708495027,1708538058,,,3600,65,broken clouds,Ogun,9861
NG,Agbabu,6.35,4.43,303.01,303.01,303.01,1010,73,1010,1010,1.94,234,1708495055,1708538082,,,3600,65,broken clouds,Ogun,6019
NG,Ebute Ikorodu,6.69,3.49,305.29,305.29,305.29,1010,58,1010,1003,1.51,207,1708495297,1708538292,,,3600,30,scattered clouds,Ogun,98223
NG,Ifo,6.97,3.19,306.11,306.11,306.11,1009,52,1009,1002,1.35,233,1708495381,1708538351,,,3600,48,scattered clouds,Ogun,13112
NG,Sagamu,6.79,3.57,306.35,306.35,306.35,1010,52,1010,1000,1.17,211,1708495282,1708538268,,,3600,27,scattered clouds,Ogun,29320
NG,Owode,6.96,3.37,306.07,306.07,306.07,1010,53,1010,1002,1.31,226,1708495338,1708538308,,,3600,42,scattered clouds,Ogun,12367
NG,Ogun State,6.98,3.58,305.91,305.91,305.91,1010,53,1010,997,1.21,217,1708495288,1708538257,,,3600,28,scattered clouds,Ogun,12406
NG,Ebute Ikorodu,6.74,3.53,306.29,306.29,306.29,1009,53,1009,1002,1.24,211,1708495289,1708538280,,,3600,27,scattered clouds,Ogun,35420
NG,Sagamu,6.84,3.62,306.53,306.53,306.53,1010,52,1010,1004,1.16,210,1708495272,1708538254,,,3600,26,scattered clouds,Ogun,99579
NG,Owode,6.93,3.51,305.98,305.98,305.98,1010,53,1010,997,1.24,220,1708495303,1708538276,,,3600,30,scattered clouds,Ogun,12367
NG,Ketu Adieowe,6.63,3.2,305.51,305.51,305.51,1009,55,1009,1006,1.69,220,1708495363,1708538364,,,3600,31,scattered clouds,Ogun,245007
NG,Ejirin,6.7,3.91,306.45,306.45,306.45,1010,54,1010,1008,1.3,206,1708495196,1708538190,,,3600,22,few clouds,Ogun,11277
NG,Ilaro,6.91,3.11,306.26,306.26,306.26,1009,51,1009,1001,1.3,237,1708495398,1708538373,,,3600,37,scattered clouds,Ogun,17282
NG,Owode,6.98,3.47,305.94,305.94,305.94,1010,53,1010,998,1.28,223,1708495315,1708538283,,,3600,34,scattered clouds,Ogun,12367
NG,Ikeja,6.7,3.35,305.65,305.65,305.65,1009,55,1009,1004,1.44,218,1708495331,1708538325,,,3600,27,scattered clouds,Ogun,489506
NG,Agbabu,6.56,4.49,305.81,305.81,305.81,1010,57,1010,1008,1.7,229,1708495051,1708538058,,,3600,65,broken clouds,Ogun,12117
NG,Ifo,6.92,3.21,306.3,306.3,306.3,1009,52,1009,1007,1.34,232,1708495374,1708538348,,,3600,43,scattered clouds,Ogun,13112
NG,Ifo,6.8,3.32,306.41,306.41,306.41,1009,53,1009,1009,1.27,227,1708495342,1708538327,,,3600,28,scattered clouds,Ogun,14399
NG,Owode,6.96,3.55,306.06,306.06,306.06,1010,53,1010,999,1.22,218,1708495295,1708538265,,,3600,29,scattered clouds,Ogun,12367
NG,Ketu Adieowe,6.63,3.11,305.81,305.81,305.81,1009,54,1009,1006,1.67,223,1708495385,1708538386,,,3600,32,scattered clouds,Ogun,13112
NG,Ifo,6.81,3.24,305.93,305.93,305.93,1009,53,1009,1002,1.31,231,1708495362,1708538346,,,3600,29,scattered clouds,Ogun,63029
